1 0.14671179884 0.144339622641 3.70472130958 1.28192424369 0.0 3.67397365655 2.13357157279 0.0236618902124 0.275055580193 0.603678236755 7.53846153846 39 0.111111111111 27 1 0.0769230769231 0.0512820512821 ratio_adaptedscreenplay
1 0.621244582154 1.1010644627 19.6975565289 7.08995519126 0.0 21.1933048358 1.03767972583 0.0444900007321 0.390035001268 0.561441581114 7.48695652174 115 0.133333333333 95 0 0.252173913043 0.0608695652174 ratio_brielarson
1 0.580772637909 1.00087901763 6.28278230094 2.57147798549 0.0 9.80078761873 1.12169648982 0.0232769604161 0.231926424914 0.579326732885 6.14925373134 67 0.266666666667 28 0 0.0597014925373 0.0149253731343 ratio_leofinally
1 0.154384133611 0.36057205776 1.85749192441 0.740816038593 0.0 1.45238128318 1.6200653809 0.0171453591715 0.242096636331 0.586699957706 7.66666666667 21 0.0666666666667 19 0 0.47619047619 0.0 ratio_ajaythakur
1 0.149601593626 0.492460654457 2.20004607913 0.897369442405 0.0 2.10976384605 1.69513157935 0.0179166116501 0.224624531028 0.542227605909 7.48 25 0.177777777778 22 1 0.16 0.08 ratio_westham
1 0.169904076738 1.4662189031 5.56771476833 2.35127924939 0.0 3.51402029868 0.911528213076 0.0345867378976 0.432214324097 0.536508971717 9.60606060606 66 0.2 50 1 0.030303030303 0.106060606061 ratio_worldcup
1 0.218096292197 0.912870104068 1.63035143733 0.885192485964 0.0 1.53930943219 1.43223247227 0.0175947936926 0.221844056269 0.593420506815 9.18518518519 27 0.177777777778 26 1 0.37037037037 0.0 ratio_supremecourt
1 0.44174434667 5.46530313798 15.3068730924 7.02130685902 1.98415822874 8.04659304496 0.56002127338 0.0638458269333 0.689665995104 0.43142800646 8.38043478261 184 0.311111111111 23 1 0.0 0.0 ratio_attacksparis
1 0.550632347831 1.21793009637 4.65349650987 2.09068631802 1.65419865696 2.56282296715 0.784694515536 0.0312259888009 0.43272811866 0.635634802904 6.49122807018 57 0.311111111111 41 1 0.0526315789474 0.122807017544 ratio_staysafe
1 0.302525252525 15.4878390487 7.28316903364 7.6411777783 2.34776673162 10.0466492332 0.897349759675 0.0401268582552 0.258125293964 0.517952771521 7.88288288288 111 0.222222222222 28 1 0.00900900900901 0.018018018018 ratio_bordersclosed
1 0.647377969185 1.39646476352 3.71054335771 1.86812869681 0.0 2.50402369778 1.0900267327 0.0217749837935 0.202073156532 0.700751411213 5.89473684211 38 0.133333333333 27 0 0.0526315789474 0.0 ratio_immigrationwebsite
1 1.48043778304 2.22048356858 3.33497792364 2.29529975842 2.41103848947 2.70850756345 0.934100698911 0.0159839743721 0.108579095096 0.639437401743 6.58333333333 48 0.4 29 1 0.0 0.104166666667 ratio_wonflorida
1 0.154384133611 1.88636821185 1.5551855165 1.14864595399 0.0 1.55378642093 1.08967327392 0.0172175637589 0.206889651149 0.567229059 7.4375 32 0.0444444444444 25 0 0.15625 0.1875 ratio_maryamakbari
1 0.149601593626 0.266936072092 4.17538786173 1.48064184248 0.0 2.65240032514 1.09610989049 0.032681773712 0.500134853737 0.557804491844 7.30952380952 42 0.0888888888889 37 0 0.285714285714 0.047619047619 ratio_tonyromo
1 0.78278462838 1.14725058899 3.04840918024 1.60948146587 0.0 2.14320382262 0.994875061881 0.0175984997416 0.170773079745 0.607339652921 6.93181818182 44 0.0666666666667 40 0 0.227272727273 0.159090909091 ratio_realmadrid
1 0.3872718543 1.53683150782 3.43182547052 1.73530961088 0.0 2.34810737554 0.932604440041 0.0257118908603 0.326575862428 0.610013204138 6.04347826087 46 0.0888888888889 41 1 0.0217391304348 0.152173913043 ratio_redcarpet
1 0.491135760841 0.174069478908 5.31082919796 1.94201147923 0.0 4.18511809722 1.41236155476 0.0274346887433 0.282697464503 0.507249138098 7.56862745098 51 0.155555555556 32 0 0.156862745098 0.0 ratio_jimmiejohnson
1 0.150401606425 0.280654761905 2.07165767232 0.784238013549 0.0 1.44638427952 1.49238485046 0.0190412908244 0.28801015861 0.56402483766 8.52173913043 23 0.177777777778 20 0 0.217391304348 0.0434782608696 ratio_jurgenklinsmann
1 0.379686948631 3.40401497274 5.30932247582 2.9810081324 2.21975856122 3.47033018897 0.699439675048 0.0328272887235 0.400407855621 0.632788559677 8.36585365854 82 0.2 17 1 0.0 0.0 ratio_japantsunami
1 0.600355607921 1.12929486908 2.32173556373 1.30046201358 0.0 1.9578156199 1.22710313003 0.0125445035109 0.093517761297 0.604658672177 8.61111111111 36 0.333333333333 33 1 0.0 0.0 ratio_schoolbus
1 0.376777607123 1.24924696067 1.79071567628 1.08891341469 0.0 1.46208239234 1.10200903831 0.015698248673 0.182759860701 0.650267765948 9.03333333333 30 0.266666666667 25 1 0.1 0.0 ratio_bradybunch
1 0.595796593555 3.12236286493 2.78203497708 2.11673147852 1.99417850979 2.5679111859 0.889709910783 0.0213813734338 0.208597700398 0.591636717337 8.08620689655 58 0.111111111111 55 0 0.120689655172 0.0172413793103 ratio_florencehenderson
1 0.26151612615 3.45653473935 2.57007100336 2.04604062295 2.01613722741 2.42462453003 0.778767037547 0.0253934111722 0.323142796202 0.547468746902 8.47457627119 59 0.244444444444 29 1 0.0 0.0 ratio_taehyunleaving
1 0.15162601626 2.35906787529 4.87357186953 2.41142192036 1.91074681238 3.00112599928 0.683846026691 0.0378852357264 0.562228579012 0.613269202772 8.39285714286 56 0.422222222222 46 1 0.0 0.0535714285714 ratio_castrodied
1 0.307384523888 1.11976097994 4.99521164566 2.09078571649 0.0 4.91798018522 1.26411276704 0.0228015716296 0.207259350114 0.597250108227 8.90909090909 33 0.377777777778 24 1 0.393939393939 0.0 ratio_planecarrying
1 0.143808630394 0.370770409798 4.51970676897 1.62809526972 0.0 5.05498428481 1.97114762616 0.0239140649343 0.25643788266 0.650823105523 6.70588235294 51 0.311111111111 33 1 0.0196078431373 0.117647058824 ratio_danceperformance
1 1.54323328242 3.16329438529 6.11839387527 3.55830718099 2.98597047279 3.19344772563 0.46921723902 0.0286552965398 0.414936537371 0.433785729139 6.21568627451 102 0.222222222222 37 0 0.0 0.078431372549 ratio_grammynominations
1 0.2609002109 0.634161136866 1.52611571094 0.783164503002 0.0 1.61609602149 1.62808797156 0.0147133855704 0.165332067674 0.666698283542 8.78260869565 23 0.177777777778 16 0 0.0 0.0 ratio_tillersonsecretary
1 0.228388191649 1.25653844892 1.91786081786 1.08426248614 0.0 1.4402502325 1.01730913285 0.0188046550537 0.270370928866 0.696171099835 9.47058823529 34 0.266666666667 31 0 0.0 0.323529411765 ratio_newguinea
